Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Paula B. Duffy ,PAS,AD,, ,01-26-17,145
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Gerald L. Early ,PAS,AD,, ,01-26-18,150
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,David M. Hertz ,PAS,AD,, ,01-26-17,155
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Dorothy Kosinski ,PAS,AD,, ,01-26-17,160
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Marvin Krislov ,PAS,AD,, ,01-26-17,165
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Patricia N. Limerick ,PAS,AD,, ,01-26-18,170
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Shelly C. Lowe ,PAS,AD,, ,01-26-18,175
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Christopher L. Merrill ,PAS,AD,, ,01-26-17,180
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Ramon Saldivar ,PAS,AD,, ,01-26-18,185
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Bruce Sievers ,PAS,AD,, ,01-26-18,190
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Katherine H. Tachau ,PAS,AD,, ,01-26-18,195
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,John Unsworth ,PAS,AD,, ,01-26-17,200
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES,39535,,1,"District of Columbia, DC",Council Member,Martha W. Weinberg ,PAS,AD,, ,,205
NATIONAL ENDOWMENT FOR THE HUMANITIES,NATIONAL ENDOWMENT FOR THE HUMANITIES OFFICE OF THE INSPECTOR GENERAL,39536,39535,,"Washington, DC",Inspector General,Career Incumbent,CA,ES,, ,,5
NATIONAL ENDOWMENT FOR THE HUMANITIES OFFICE OF THE INSPECTOR GENERAL,NATIONAL ENDOWMENT FOR THE HUMANITIES OFFICE OF THE INSPECTOR GENERAL,40058,,,"Washington, DC",Inspector General,Career Incumbent,CA,ES,, ,,5
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chairman,Mark Gaston Pearce ,PAS,EX,III, ,,5
NATIONAL LABOR RELATIONS BOARD,NATIONAL LABOR RELATIONS BOARD,39542,,1,"Washington, DC",Deputy Chief Counsel to Chairman,Career Incumbent,CA,ES,, ,,5
NATIONAL LABOR RELATIONS BOARD,Division of Enforcement Litigation,39538,39543,1,"Washington, DC","Associate General Counsel, Division of Enforcement Litigation",Career Incumbent,CA,ES,, ,,5
NATIONAL LABOR RELATIONS BOARD,NATIONAL LABOR RELATIONS BOARD,39542,,1,"Washington, DC",Assistant General Counsel,Career Incumbent,CA,ES,, ,,10
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Board Member,Phillip Miscimarra ,PAS,EX,IV, ,,10
NATIONAL LABOR RELATIONS BOARD,NATIONAL LABOR RELATIONS BOARD,39542,,1,"Washington, DC",Chief Financial Officer,Career Incumbent,CA,ES,, ,,15
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Board Member,Kent Y. Hirozawa ,PAS,EX,IV, ,,15
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Board Member,Lauren M. McFerran ,PAS,EX,IV, ,,20
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Board Member,Harry Johnson III,PAS,EX,IV, ,,25
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chief Counsel to Chairman,Ellen L. Dichner ,NA,ES,, ,,30
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chief Counsel to Board Member,James R. Murphy ,NA,ES,, ,,35
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chief Counsel to Board Member,John Colwell ,NA,ES,, ,,40
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chief Counsel to Board Member,Peter J. Carlton ,NA,ES,, ,,45
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Chief Counsel to Board Member,Peter D. Winkler ,NA,ES,, ,,50
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC","Director, Office Representation Appeals",Beverly A. Oyama ,TA,ES,, ,12-24-16,55
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Solicitor,Career Incumbent,CA,ES,, ,,60
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Deputy Chief Counsel to Board Member,Career Incumbent,CA,ES,, ,,65
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Deputy Chief Counsel to Board Member,Career Incumbent,CA,ES,, ,,70
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Deputy Chief Counsel to Board Member,Career Incumbent,CA,ES,, ,,75
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Deputy Chief Counsel to Board Member,Career Incumbent,CA,ES,, ,,80
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Executive Assistant to the Chairman,Robert Schiff ,NA,ES,, ,,85
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Acting Solicitor,Vacant,,ES,, ,,90
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Acting Chief Counsel to the Chairman,Vacant,,ES,, ,,95
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Acting Deputy Chief Counsel to Board Member,Vacant,,ES,, ,,100
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Acting Deputy Chief Counsel to Board Member,Vacant,,ES,, ,,105
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Assistant General Counsel,Career Incumbent,CA,ES,, ,,110
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Associate Chief Counsel to Board Member,Vacant,,ES,, ,,115
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE BOARD MEMBERS,39537,39542,1,"Washington, DC",Public Affairs Specialist,Jessica Kahanel ,SC,GS,14, ,,
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE GENERAL COUNSEL,39543,39542,2,"Washington, DC",General Counsel,Richard Griffin Jr.,PAS,EX,IV, ,,5
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE GENERAL COUNSEL,39543,39542,2,"Washington, DC",Deputy General Counsel,Jennifer Abruzzo ,NA,ES,, ,,10
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE GENERAL COUNSEL,39543,39542,2,"Washington, DC",Assistant General Counsel,Vacant,,ES,, ,,15
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE GENERAL COUNSEL,39543,39542,2,"Washington, DC",Associate General Counsel ,Career Incumbent,CA,ES,, ,,20
NATIONAL LABOR RELATIONS BOARD,OFFICE OF THE GENERAL COUNSEL,39543,39542,2,"Washington, DC","Assistant General Counsel (Legal) (Chair, NLRB Restructuring Committee)",Vacant,,ES,, ,,25
NATIONAL LABOR RELATIONS BOARD,Division of Administration,39544,39543,,"Washington, DC",Acting Director of Admin,Vacant,,ES,, ,,5
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Chairman,Nicholas C. Geale ,PAS,EX,IV,3 Years,,5
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Board Member,Linda A. Puchala ,PAS,EX,III,3 Years,,10
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Board Member,Harry R. Hoglander ,PAS,EX,IV,3 Years,,15
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",General Counsel,Career Incumbent,CA,ES,, ,,20
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Confidential Assistant,Shawn M. Packer ,SC,GS,12, ,,25
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Confidential Assistant,Robin Ann Stein ,SC,GS,12, ,,30
NATIONAL MEDIATION BOARD,NATIONAL MEDIATION BOARD,39545,,1,"Washington, DC",Confidential Assistant,Vacant,SC,GS,12, ,,35
NATIONAL SCIENCE FOUNDATION,Division of Information Systems,39530,39509,1,"Arlington, VA",Division Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Atmospheric and Geospace Sciences,39484,39519,1,"Arlington, VA","Section Head, Atmosphere Section",Patrick Allen Harr ,TA,ES,, ,09-10-16,5
NATIONAL SCIENCE FOUNDATION,NATIONAL SCIENCE BOARD,39483,39513,1,"Arlington, VA",Executive Officer,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Atmospheric and Geospace Sciences,39484,39519,1,"Arlington, VA",Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,NATIONAL SCIENCE BOARD,39483,39513,1,"Arlington, VA",Senior Counsel to the National Science Board,Ann E. Bushmiller ,XS,AD,"$1,70,400 ", ,,10
NATIONAL SCIENCE FOUNDATION,Division of Atmospheric and Geospace Sciences,39484,39519,1,"Arlington, VA","Section Head, Geospace Section",Therese Moretto Jorgensen ,TA,ES,, ,10-21-17,15
NATIONAL SCIENCE FOUNDATION,NATIONAL SCIENCE FOUNDATION,39513,,1,,,,,,,,,
NATIONAL SCIENCE FOUNDATION,Division of Earth Sciences,39520,39519,2,"Arlington, VA","Head, Surface Earth Processes Section",Alexandra R. Isern ,TA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Director,France Anne Cordova ,PAS,EX,II, ,,5
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Deputy Director,Vacant,PAS,EX,III, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Earth Sciences,39520,39519,2,"Arlington, VA",Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Advisor,Vacant,,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Advisor,Vacant,,ES,, ,,20
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Chief of Staff,Vacant,,ES,, ,,25
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Advisor,Career Incumbent,CA,ES,, ,,30
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Staff Associate,Fae L. Korsmo ,XS,AD,"$1,70,400 ", ,,35
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Advisor,Vernon D. Ross ,XS,AD,"$1,70,400 ", ,,40
NATIONAL SCIENCE FOUNDATION,OFFICE OF THE DIRECTOR,39514,39513,2,"Arlington, VA",Senior Advisor,James Alan Abrahamson ,XS,AD,"$1,70,400 ", ,,45
NATIONAL SCIENCE FOUNDATION,Division of Ocean Sciences,39485,39519,3,"Arlington, VA","Head, Oceans Section",Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Ocean Sciences,39485,39519,3,"Arlington, VA","Head, Marine Geosciences Section",Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Ocean Sciences,39485,39519,3,"Arlington, VA",Division Director,Vacant,,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR BIOLOGICAL SCIENCES,39490,39513,4,"Arlington, VA",Assistant Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR BIOLOGICAL SCIENCES,39490,39513,4,"Arlington, VA",Senior Science Advisor,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Computer and Network Systems,39504,39502,5,"Arlington, VA",Deputy Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Behavioral and Cognitive Sciences,39531,39501,5,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Engineering Education and Centers,39486,39521,5,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Biological Infrastructure,39493,39490,5,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR COMPUTER AND INFORMATION SCIENCE AND ENGINEERING,39502,39513,5,"Arlington, VA",Senior Science Advisor,Keith A. Marzullo ,TA,ES,, ,12-29-17,5
NATIONAL SCIENCE FOUNDATION,Division of Advanced Cyberinfrastructure,39518,39502,5,"Arlington, VA",Division Director,Irene M. Qualters ,TA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR COMPUTER AND INFORMATION SCIENCE AND ENGINEERING,39502,39513,5,"Arlington, VA",Senior Advisor for Research Cyberinfrastructure,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Behavioral and Cognitive Sciences,39531,39501,5,"Arlington, VA",Deputy Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Computer and Network Systems,39504,39502,5,"Arlington, VA",Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Biological Infrastructure,39493,39490,5,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Advanced Cyberinfrastructure,39518,39502,5,"Arlington, VA",Deputy Division Director,Amy Ellen Friedlander ,TA,ES,, ,01-05-17,10
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR COMPUTER AND INFORMATION SCIENCE AND ENGINEERING,39502,39513,5,"Arlington, VA",Assistant Director,Vacant,,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,Division of Behavioral and Cognitive Sciences,39531,39501,5,"Arlington, VA",Senior Science Advisor,Thomas J. Baerwald ,XS,AD,"$1,70,400 ", ,,15
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES,39498,39513,6,"Arlington, VA",Assistant Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES,39498,39513,6,"Arlington, VA",Deputy Assistant Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR ENGINEERING,39521,39513,7,"Arlington, VA",Deputy Assistant Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR ENGINEERING,39521,39513,7,"Arlington, VA",Assistant Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR ENGINEERING,39521,39513,7,"Arlington, VA",Senior Advisor - Nanotechnology,Mihail C. Roco ,XS,AD,"$1,70,400 ", ,,15
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR ENGINEERING,39521,39513,7,"Arlington, VA",Senior Advisor for Emerging Technologies and Interdisciplinary Research,Sohi Rastegar ,XS,AD,"$1,70,400 ", ,,20
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR GEOSCIENCES,39519,39513,8,"Arlington, VA",Assistant Director Geosciences,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR GEOSCIENCES,39519,39513,8,"Arlington, VA",Senior Staff Associate,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR GEOSCIENCES,39519,39513,8,"Arlington, VA",Senior Advisor,Craig R. Robinson ,XS,AD,"$1,70,400 ", ,,15
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR MATHEMATICAL AND PHYSICAL SCIENCES,39523,39513,9,"Arlington, VA",Assistant Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR MATHEMATICAL AND PHYSICAL SCIENCES,39523,39513,9,"Arlington, VA",Senior Science Associate,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR MATHEMATICAL AND PHYSICAL SCIENCES,39523,39513,9,"Arlington, VA",Senior Advisor,Career Incumbent,CA,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR MATHEMATICAL AND PHYSICAL SCIENCES,39523,39513,9,"Arlington, VA","Head, Office of Multidisciplinary Activities and Senior Advisor for Science",Clark V. Cooper ,XS,AD,"$1,70,400 ", ,,20
NATIONAL SCIENCE FOUNDATION,DIRECTORATE FOR MATHEMATICAL AND PHYSICAL SCIENCES,39523,39513,9,"Arlington, VA",Senior Advisor,Patricia M. Knezek ,XS,AD,"$1,68,238 ", ,,25
NATIONAL SCIENCE FOUNDATION,"Division of Chemical, Bioengineering, Environmental, and Transport Systems",39488,39521,10,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,"DIRECTORATE FOR SOCIAL, BEHAVIORAL AND ECONOMIC SCIENCES",39501,39513,10,"Arlington, VA",Assistant Director Social Behavioral and Econ Sciences,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,National Center for Science and Engineering Statistics,39527,39501,10,"Arlington, VA",Deputy Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Astronomical Sciences,39495,39523,10,"Arlington, VA",Division Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Office of the General Counsel,39480,39514,10,"Arlington, VA",General Counsel,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Graduate Education,39525,39498,10,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Computing and Communication Foundations,39528,39502,10,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Environmental Biology,39522,39490,10,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Astronomical Sciences,39495,39523,10,"Arlington, VA",Senior Advisor,Vernon L. Pankonin ,XS,AD,"$1,74,789 ", ,,10
NATIONAL SCIENCE FOUNDATION,National Center for Science and Engineering Statistics,39527,39501,10,"Arlington, VA",Chief Mathematical Statistician,Vacant,XS,AD,, ,,10
NATIONAL SCIENCE FOUNDATION,"Division of Chemical, Bioengineering, Environmental, and Transport Systems",39488,39521,10,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Computing and Communication Foundations,39528,39502,10,"Arlington, VA",Deputy Division Director,James J. Donlon ,TA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Environmental Biology,39522,39490,10,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Office of the General Counsel,39480,39514,10,"Arlington, VA",Attorney-Advisor and Designated Agency Ethics Official,Karen T. Santoro ,XS,AD,"$1,70,400 ", ,,10
NATIONAL SCIENCE FOUNDATION,"DIRECTORATE FOR SOCIAL, BEHAVIORAL AND ECONOMIC SCIENCES",39501,39513,10,"Arlington, VA",Senior Advisor,Deborah H. Olster ,XS,AD,"$1,70,400 ", ,,10
NATIONAL SCIENCE FOUNDATION,Division of Graduate Education,39525,39498,10,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,"OFFICE OF BUDGET, FINANCE AND AWARD MANAGEMENT",39529,39513,11,"Arlington, VA",Deputy Director Large Facilities Projects,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Senior Staff Associate,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Senior Advisor,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Chief Information Officer,Career Incumbent,CA,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Senior Staff Associate,Vacant,,ES,, ,,20
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Senior Advisor,Career Incumbent,CA,ES,, ,,25
NATIONAL SCIENCE FOUNDATION,OFFICE OF INFORMATION AND RESOURCE MANAGEMENT,39509,39513,12,"Arlington, VA",Senior Advisor for Management and Planning,Jeffrey S. Rich ,XS,AD,"$1,70,400 ", ,,30
NATIONAL SCIENCE FOUNDATION,Division of Chemistry,39497,39523,15,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Social and Economic Sciences,39515,39501,15,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,"Division of Civil, Mechanical, and Manufacturing Innovation",39487,39521,15,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Information and Intelligent Systems,39503,39502,15,"Arlington, VA",Deputy Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Human Resource Development,39526,39498,15,"Arlington, VA",Division Director,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Integrative Organismal Systems,39491,39490,15,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Office Head,Career Incumbent,CA,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Integrative Organismal Systems,39491,39490,15,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Social and Economic Sciences,39515,39501,15,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Senior Advisor,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Chemistry,39497,39523,15,"Arlington, VA",Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,"Division of Civil, Mechanical, and Manufacturing Innovation",39487,39521,15,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Information and Intelligent Systems,39503,39502,15,"Arlington, VA",Division Director,Vacant,,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Division of Human Resource Development,39526,39498,15,"Arlington, VA",Deputy Division Director,Career Incumbent,CA,ES,, ,,10
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA","Section Head, Experimental Programs to Stimulate Competitive Research",Career Incumbent,CA,ES,, ,,15
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Section Head for Evaluation and Assessment Capability,Vacant,,ES,, ,,20
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Deputy Office Head,Vacant,,ES,, ,,25
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Senior Staff Associate,Joan M. Frye ,XS,AD,"$1,70,400 ", ,,30
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Senior Staff Associate,Dragana Brzakovic ,XS,AD,"$1,70,400 ", ,,35
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Senior Staff Associate,Stephen P. Meacham ,XS,AD,"$1,70,400 ", ,,40
NATIONAL SCIENCE FOUNDATION,Office of Integrative Activities,39512,39514,15,"Arlington, VA",Senior Advisor,Bernice T. Anderson ,XS,AD,"$1,70,400 ", ,,45
NATIONAL SCIENCE FOUNDATION,Division of Research on Learning in Formal and Informal Settings,39499,39498,20,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,"Division of Electrical, Communication and Cyber Systems",39489,39521,20,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
NATIONAL SCIENCE FOUNDATION,Division of Molecular and Cellular Biosciences,39492,39490,20,"Arlington, VA",Division Director,Vacant,,ES,, ,,5
