Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD",Policy Advisor,Brian Carl Payne ,SC,GS,12, ,,35
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD",Executive Officer,Career Incumbent,CA,ES,, ,,40
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD","Director, Office of Financial Resources",Vacant,,ES,, ,,45
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD","Director, Center for Behavioral Health Statistics and Quality",Career Incumbent,CA,ES,, ,,50
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD","Director, Office of Policy, Planning and Innovation",Career Incumbent,CA,ES,, ,,55
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD","Director, Office of Tribal Affairs",Career Incumbent,CA,ES,, ,,60
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD",Regional Administrator,Career Incumbent,CA,ES,, ,,65
DEPARTMENT OF HEALTH AND HUMAN SERVICES,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,38497,38515,1070,"Rockville, MD","Deputy Director, Center for Behavioral Health Statistics and Quality",Career Incumbent,CA,ES,, ,,70
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Office of the Administrator,38429,38497,1080,"Rockville, MD",Associate Administrator for Communications,Career Incumbent,CA,ES,, ,,5
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Substance Abuse Prevention,38498,38497,1090,"Rockville, MD","Director, Center for Substance Abuse Prevention",Career Incumbent,CA,ES,, ,,5
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Substance Abuse Prevention,38498,38497,1090,"Rockville, MD","Deputy Director, Center for Substance Abuse Prevention",Career Incumbent,CA,ES,, ,,10
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Mental Health Services,38499,38497,1100,"Rockville, MD","Director, Center for Mental Health Services",Career Incumbent,CA,ES,, ,,5
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Mental Health Services,38499,38497,1100,"Rockville, MD","Deputy Director, Center for Mental Health Services",Career Incumbent,CA,ES,, ,,10
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Substance Abuse Treatment,38500,38497,1110,"Rockville, MD","Director, Center for Substance Abuse Treatment",Career Incumbent,CA,ES,, ,,5
DEPARTMENT OF HEALTH AND HUMAN SERVICES,Center for Substance Abuse Treatment,38500,38497,1110,"Rockville, MD","Deputy Director, Center for Substance Abuse Treatment",Vacant,,ES,, ,,10
DEPARTMENT OF HEALTH AND HUMAN SERVICES OFFICE OF THE INSPECTOR GENERAL,DEPARTMENT OF HEALTH AND HUMAN SERVICES OFFICE OF THE INSPECTOR GENERAL,40097,,1,"Washington, DC",Inspector General,Daniel R. Levinson ,PAS,OT,"$1,70,259 ", ,,5
DEPARTMENT OF HOMELAND SECURITY,DEPARTMENT OF HOMELAND SECURITY,37514,,1,,,,,,,,,
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC",Secretary of the Department of Homeland Security,Jeh C. Johnson ,PAS,EX,I, ,,5
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC",Counselor to the Secretary,Lisa J. Pino ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC",Senior Counselor,Serena J. Hoy ,NA,ES,, ,,20
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC","Deputy Director, Joint Requirements Council",Career Incumbent,CA,ES,, ,,35
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC","Director, Office of Community Partnership",George Selim ,TA,ES,, ,10-17-18,40
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC",Counselor,Katherine A. Reisner ,SC,GS,14, ,,45
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE SECRETARY,37515,37514,10,"Washington, DC","Counselor, Office of the Secretary",Carlos A. Guevara ,SC,GS,14, ,,50
DEPARTMENT OF HOMELAND SECURITY,Immediate Office of the Deputy Secretary,37541,37515,20,"Washington, DC",Deputy Secretary of the Department of Homeland Security,Alejandro Mayorkas ,PAS,EX,II, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Chief of Staff,Paul M. Rosen ,NA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Deputy Chief of Staff,Jonathan L. Lee ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",White House Liaison,J. Alex Harman ,SC,GS,15, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Counselor,Sarah E. Harrison ,SC,GS,13, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Director of Trips of Advance,Mario A. Flores ,SC,GS,13, ,,25
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Senior Advance Officer,Josef P. Palank ,SC,GS,13, ,,30
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Deputy White House Liaison,Sherrod J. Smith ,SC,GS,12, ,,35
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Deputy Director for Trips and Advance,Anne R. Cardenas ,SC,GS,11, ,,40
DEPARTMENT OF HOMELAND SECURITY,Office of the Chief of Staff,37522,37515,30,"Washington, DC",Special Assistant,Julianne J. Rhinebeck ,SC,GS,9, ,,45
DEPARTMENT OF HOMELAND SECURITY,Office of the Executive Secretariat,37524,37515,40,"Washington, DC",Executive Secretary,Kimberly A. O'Connor ,NA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of the Executive Secretariat,37524,37515,40,"Washington, DC",Senior Advisor,Michael J. Broome ,SC,GS,14, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of the Executive Secretariat,37524,37515,40,"Washington, DC",Secretary's Briefing Book Coordinator,Sheyda M. Aboii ,SC,GS,9, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of the Executive Secretariat,37524,37515,40,"Washington, DC",Deputy Secretary Briefing Book Coordinator,Isabella F. Ulloa ,SC,GS,9, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Assistant Secretary for Intergovernmental Affairs,Philip A. McNamara ,NA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Assistant Secretary for State and Local Law Enforcement,Heather J. Fong ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Deputy Assistant Secretary,Sarah E. Morgenthau ,NA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Executive Director,Maria Teresa Nino ,NA,ES,, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Chief of Staff,James J. Dinneen ,SC,GS,15, ,,25
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Senior Business Liaison,Steven J. Redlinger ,SC,GS,15, ,,30
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Senior Advisor,Nathaniel L. Snyder ,SC,GS,15, ,,35
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC","Director, Homeland Security Advisory Council",Erin M. Walls ,SC,GS,14, ,,40
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Intergovernmental Affairs Coordinator,Hafiza N. Arikat ,SC,GS,12, ,,45
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Intergovernmental Affairs Coordinator,Benjamin A. Barillas ,SC,GS,12, ,,50
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Intergovernmental Affairs Coordinator,Jessie Hernandez ,SC,GS,12, ,,55
DEPARTMENT OF HOMELAND SECURITY,Office of Partnership and Engagement,37544,37515,50,"Washington, DC",Intergovernmental Affairs Coordinator,Yasmin S. Rana ,SC,GS,12, ,,60
DEPARTMENT OF HOMELAND SECURITY,Office of Privacy,37523,37515,60,"Washington, DC",Chief Privacy Officer,Karen Neuman ,NA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of Privacy,37523,37515,60,"Washington, DC",Deputy Chief Privacy Officer,Career Incumbent,CA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of Privacy,37523,37515,60,"Washington, DC",Deputy Chief Freedom of Information Act Officer,Career Incumbent,CA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office for Civil Rights and Civil Liberties,37542,37515,70,"Washington, DC",Officer for Civil Rights and Civil Liberties,Margaret H. Mack ,PA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office for Civil Rights and Civil Liberties,37542,37515,70,"Washington, DC",Advisor,Jacob L. Sims ,SC,GS,11, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of the Citizenship and Immigration Services Ombudsperson,37539,37515,80,"Washington, DC",Ombudsman,Maria M. Odom ,NA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of the Citizenship and Immigration Services Ombudsperson,37539,37515,80,"Washington, DC",Special Advisor for Public Engagement,Charlotte J. Flemmings ,SC,GS,12, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Assistant Secretary for Legislative Affairs,M. Tia Johnson ,PA,EX,IV, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (Senate Liaison),Subhasri Ramanathan ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (House Liaison),Connie N. LaRossa ,NA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Director of Legislative Affairs,Eric Tamarkin ,SC,GS,15, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Director of Legislative Affairs,LaVita S. LeGrys ,SC,GS,15, ,,25
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Director of Legislative Affairs,Brad Belzak ,SC,GS,15, ,,30
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Associate Director,Carly A. Covieo ,SC,GS,13, ,,35
DEPARTMENT OF HOMELAND SECURITY,Office of Legislative Affairs,37517,37515,90,"Washington, DC",Associate Director,Stephanie A. Wilkinson ,SC,GS,13, ,,40
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Assistant Secretary for Public Affairs,J. Todd Breasseale ,PA,EX,IV, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Deputy Assistant Secretary for Strategic Communications,Pedro G. Ribeiro ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Deputy Assistant Secretary for Media Operations,Marsha L. Catron ,NA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Communications Director,Peter C. Boogaard ,SC,GS,15, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Director of Strategic Engagement,Abby Deift ,SC,GS,13, ,,25
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Director of Strategic Communications ,Erin M. Waters ,SC,GS,11, ,,30
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Speechwriter,Faris Alikhan ,SC,GS,11, ,,35
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Press Assistant,Sharon A. McCoy ,SC,GS,11, ,,40
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Assistant Press Secretary,Neema Hakim ,SC,GS,9, ,,45
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Assistant Press Secretary,Aaron Rodriguez ,SC,GS,9, ,,50
DEPARTMENT OF HOMELAND SECURITY,Office of the Assistant Secretary for Public Affairs,37525,37515,100,"Washington, DC",Confidential Assistant to the Assistant Secretary for Public Affairs,Samuel W. Parker ,SC,GS,7, ,,55
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Director, Office of Operations Coordination and Planning ",Career Incumbent,CA,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Deputy Director, Office of Operations Coordination and Planning ",Career Incumbent,CA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC",Chief of Staff,Career Incumbent,CA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Director, Resources Division",Career Incumbent,CA,ES,, ,,20
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Director, Continuity Division",Career Incumbent,CA,ES,, ,,25
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Director, Operations Coordination Division",Career Incumbent,CA,ES,, ,,30
DEPARTMENT OF HOMELAND SECURITY,Office of Operations Coordination,37535,37515,110,"Washington, DC","Director, National Operations Center",Career Incumbent,CA,ES,, ,,35
DEPARTMENT OF HOMELAND SECURITY,DOMESTIC NUCLEAR DETECTION OFFICE,37528,37514,120,"Washington, DC","Director, Domestic Nuclear Detection Office",Vacant,,ES,, ,,5
DEPARTMENT OF HOMELAND SECURITY,OFFICE FOR HEALTH AFFAIRS AND CHIEF MEDICAL OFFICER,37537,37514,130,"Washington, DC",Assistant Secretary for Health Affairs and Chief Medical Officer,Kathryn H. Brinsfield ,PA,EX,IV, ,,5
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Assistant Secretary for Policy,Vacant,PAS,EX,IV, ,,5
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Principal Deputy Assistant Secretary for Policy,Brodi J. Kotila ,NA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Chief of Staff,Holly E. Canevari ,NA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Assistant Secretary for Threat Prevention and Security,Vacant,,ES,, ,,20
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for Counterterrorism Policy,Career Incumbent,CA,ES,, ,,25
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC","Deputy Assistant Secretary of Chemical, Biological, Radiological, and Nuclear Office",Career Incumbent,CA,ES,, ,,30
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for Screening Coordination,Career Incumbent,CA,ES,, ,,35
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC","Assistant Secretary for Border, Immigration and Trade Policy",Seth M. Stodder ,NA,ES,, ,,40
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC","Deputy Assistant Secretary for Trade Policy, Foreign Investment, and Transport Security",Career Incumbent,CA,ES,, ,,45
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for Immigration Policy,Mary E. Giovagnoli ,NA,ES,, ,,50
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC","Assistant Secretary for Strategy, Planning, Analysis and Risk",Vacant,,ES,, ,,55
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for Strategy and Analysis,Career Incumbent,CA,ES,, ,,60
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC","Director, Plans Division",Career Incumbent,CA,ES,, ,,65
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Assistant Secretary for International Affairs and Chief Diplomatic Officer,Alan D. Bersin ,NA,ES,, ,,70
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for International Engagement,Career Incumbent,CA,ES,, ,,75
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"London, United Kingdom",Department of Homeland Security Attache to London,Career Incumbent,CA,ES,, ,,80
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Assistant Secretary for Cybersecurity Policy,Robert P. Silvers ,NA,ES,, ,,85
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Assistant Secretary for Cyber Policy,Vacant,,ES,, ,,90
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Deputy Director for Asia-Pacific,Naomi R. Wilson ,SC,GS,13, ,,95
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Jessica K. Nagasako ,SC,GS,13, ,,100
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Jazmin Flores ,SC,GS,13, ,,105
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Policy Advisor,Camille Stewart ,SC,GS,13, ,,110
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Jonathan D. Gonzalez Diaz ,SC,GS,11, ,,115
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Laura J. Kupe ,SC,GS,11, ,,120
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Eric M. Snyderman ,SC,GS,11, ,,125
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF POLICY,37534,37514,140,"Washington, DC",Special Assistant,Jessica R. Wilson ,SC,GS,9, ,,130
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",General Counsel,Stevan E. Bunnell ,PAS,EX,IV, ,,5
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Principal Deputy General Counsel,Career Incumbent,CA,ES,, ,,10
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Deputy General Counsel,Jonathan E. Meyer ,NA,ES,, ,,15
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Deputy General Counsel,David Shahoulian ,NA,ES,, ,,20
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Deputy General Counsel,Kiran Raj ,NA,ES,, ,,25
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Chief of Staff,Career Incumbent,CA,ES,, ,,30
DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE GENERAL COUNSEL,37527,37514,150,"Washington, DC",Counselor to the General Counsel,Mathew S. Nosanchuk ,NA,ES,, ,,35
